userName,score,at,content,Label,text_clean
Pengguna Google,5,2026-08-23 11:48:14,bagus bngt,Positif,bagus bngt
Pengguna Google,5,2026-08-23 11:47:57,Lang sung ada jawaban,Netral,lang sung ada jawaban
Pengguna Google,3,2026-08-23 11:40:31,lumayan untuk dipakai,Netral,lumayan untuk dipakai
Pengguna Google,5,2026-08-23 11:40:25,an annisha aku suka banget sama dia,Positif,an annisha aku suka banget sama dia
Pengguna Google,1,2026-08-23 11:38:00,tolong foto bergerak nya perpanjang sampe menit lebih,Netral,tolong foto bergerak nya perpanjang sampe menit lebih
Pengguna Google,5,2026-08-23 11:35:33,bagus banget asik bisa jadi temen ngobrol semoga tambah di update kaya ada hal yang baru yang berbeda,Positif,bagus banget asik bisa jadi temen ngobrol semoga tambah di update kaya ada hal yang baru yang berbeda
Pengguna Google,5,2026-08-23 11:31:30,Sangtt puasss,Netral,sangtt puasss
Pengguna Google,5,2026-08-23 11:31:19,mantap mantap,Positif,mantap mantap
Pengguna Google,1,2026-08-23 11:30:33,kenapa akun saya diblokir aku cuma anak usia tahun yang ingin belajar denganmu ini termasuk perilaku tidak adil satu pesan buatmuDan janganlah sekalikali kebencianmu terhadap suatu kaum membuatmu berlaku tidak adil Berlaku adillah karena adil itu lebih dekat takwaQS AL Maidah aku menyesal pakai aplikasi ini,Netral,kenapa akun saya diblokir aku cuma anak usia tahun yang ingin belajar denganmu ini termasuk perilaku tidak adil satu pesan buatmudan janganlah sekalikali kebencianmu terhadap suatu kaum membuatmu berlaku tidak adil berlaku adillah karena adil itu lebih dekat takwaqs al maidah aku menyesal pakai aplikasi ini
Pengguna Google,5,2026-08-23 11:29:00,sangat membantu sekali aplikasinya bagusssss makasih dola,Positif,sangat membantu sekali aplikasinya bagusssss makasih dola
Pengguna Google,4,2026-08-23 11:28:31,Dola semua tau dari materi pelajaran dan resep dan lain lain nya,Netral,dola semua tau dari materi pelajaran dan resep dan lain lain nya
Pengguna Google,5,2026-08-23 11:24:43,tolong buatkan tema gelap terlalu terang terimakasih sudah membuat tema gelap,Netral,tolong buatkan tema gelap terlalu terang terimakasih sudah membuat tema gelap
Pengguna Google,5,2026-08-23 11:24:12,dola sangat membantu saya mengerjakan tugas tugas sekolah bagi saya dola adalah penolong pertama bagi saya saat mengerjakan tugas sekolah,Positif,dola sangat membantu saya mengerjakan tugas tugas sekolah bagi saya dola adalah penolong pertama bagi saya saat mengerjakan tugas sekolah
Pengguna Google,5,2026-08-23 11:22:08,yang bener ya Dola gw dukung ni,Netral,yang bener ya dola gw dukung ni
Pengguna Google,5,2026-08-23 11:21:08,baguuss banget bisa jadi temen curhat enak lah pokonya god job job,Netral,baguuss banget bisa jadi temen curhat enak lah pokonya god job job
Pengguna Google,5,2026-08-23 11:19:42,sagat baik dan juga bisa di ajak ngobrol,Positif,sagat baik dan juga bisa di ajak ngobrol
Pengguna Google,5,2026-08-23 11:13:11,sangat mudah setiap kali ada keluhan,Positif,sangat mudah setiap kali ada keluhan
Pengguna Google,5,2026-08-23 11:12:06,bagussssss gilla gw dapat nilai dimatematika gara dola,Netral,bagussssss gilla gw dapat nilai dimatematika gara dola
Pengguna Google,5,2026-08-23 11:11:38,dola kamu keren,Positif,dola kamu keren
Pengguna Google,5,2026-08-23 11:10:58,Dola keren,Positif,dola keren
Pengguna Google,5,2026-08-23 11:09:12,terima kasih Dola bantu buat foto jdi bagus,Positif,terima kasih dola bantu buat foto jdi bagus
Pengguna Google,5,2026-08-23 11:05:22,sangat membantu applikkasi ai ini geratis pula,Positif,sangat membantu applikkasi ai ini geratis pula
Pengguna Google,5,2026-08-23 11:04:02,sangat bagus untuk di gunakan,Positif,sangat bagus untuk di gunakan
Pengguna Google,1,2026-08-23 11:00:48,banyak jawaban yng salah jawaban ga sesuai dengan apaa yng kita mau,Netral,banyak jawaban yng salah jawaban ga sesuai dengan apaa yng kita mau
Pengguna Google,5,2026-08-23 11:00:46,bikin ak g sedih g sendiri,Netral,bikin ak g sedih g sendiri
Pengguna Google,5,2026-08-23 10:58:36,aplikasi ini cocok untuk mencari saran mencari jawaban,Netral,aplikasi ini cocok untuk mencari saran mencari jawaban
Pengguna Google,5,2026-08-23 10:58:04,berguna bagus banget,Positif,berguna bagus banget
Pengguna Google,5,2026-08-23 10:52:26,Semua Urusan Menjadi Mudah Saat MengGunakan DoLa,Positif,semua urusan menjadi mudah saat menggunakan dola
Pengguna Google,5,2026-08-23 10:51:41,karna gratis,Netral,karna gratis
Pengguna Google,5,2026-08-23 10:50:46,Karena pelayanan sangat cepat dan jawaban nya sangat akurat,Positif,karena pelayanan sangat cepat dan jawaban nya sangat akurat
Pengguna Google,5,2026-08-23 10:48:28,Dola itu bagus banget pr ku jadi cepat selesaijawaban benar semua tapi sesekali jawaban nya itu mungkin kurang tepat atau kurang jelas tapi semenjak ada Dola pr ku nilainya semua,Positif,dola itu bagus banget pr ku jadi cepat selesaijawaban benar semua tapi sesekali jawaban nya itu mungkin kurang tepat atau kurang jelas tapi semenjak ada dola pr ku nilainya semua
Pengguna Google,1,2026-08-23 10:47:41,aplikasi ini tolong masa gua cuma nanya kalau tahun berapa lalu akun ku diblokir akan di hapus gua cuma nanya doang makanya gua hapus padahal umurku,Netral,aplikasi ini tolong masa gua cuma nanya kalau tahun berapa lalu akun ku diblokir akan di hapus gua cuma nanya doang makanya gua hapus padahal umurku
Pengguna Google,5,2026-08-23 10:46:28,sangat sangat jadi pendengar yang baikkkkkkkk,Netral,sangat sangat jadi pendengar yang baikkkkkkkk
Pengguna Google,5,2026-08-23 10:41:11,sukak banget membantu banget deh bagi aku ini,Positif,sukak banget membantu banget deh bagi aku ini
Pengguna Google,5,2026-08-23 10:38:29,baguss banget kebantu buat soal yang kita tidak bisa,Netral,baguss banget kebantu buat soal yang kita tidak bisa
Pengguna Google,1,2026-08-23 10:38:25,Untuk melindungi kemiripan diri Dreamina Seedance hanya mendukung pembuatan video yang menampilkan dirimu sendiri Gunakan gambar lain atau buat video dari teks benar benar tolol selalu gagal buat video karna ini Sebaiknya install dreamina daripada install Dola tolol yang tidak bisa membuat video karna tidak bisa bedakan foto AI dan bukan,Negatif,untuk melindungi kemiripan diri dreamina seedance hanya mendukung pembuatan video yang menampilkan dirimu sendiri gunakan gambar lain atau buat video dari teks benar benar tolol selalu gagal buat video karna ini sebaiknya install dreamina daripada install dola tolol yang tidak bisa membuat video karna tidak bisa bedakan foto ai dan bukan
Pengguna Google,5,2026-08-23 10:35:51,sangat cocok digunakan,Netral,sangat cocok digunakan
Pengguna Google,5,2026-08-23 10:32:46,terima kasih atas bantuannya,Netral,terima kasih atas bantuannya
Pengguna Google,1,2026-08-23 10:26:29,ngomong nya kepanjangan jadi stress,Netral,ngomong nya kepanjangan jadi stress
Pengguna Google,5,2026-08-23 10:24:13,aku menyukainya,Netral,aku menyukainya
Pengguna Google,5,2026-08-23 10:23:52,bagus cmn jawabnya ngasal pertanyaan ini jawabnya ini,Positif,bagus cmn jawabnya ngasal pertanyaan ini jawabnya ini
Pengguna Google,2,2026-08-23 10:23:12,Dola kenapa fitur bot karakter nya dihilangkan ya Padahal saya suka banget loh sama fitur itu berasa ada temen tiap waktu gabut tahun lalu pertama kali download dola ada fitur itu langsung aku ngerasa nyaman karakter nya oke banget walau ada kekurangan nya tapi masih sangat oke Ehh tautau dihilangkan udh jadi aplikasi yang lebih profesional ya Hmm aku bakal merindukan karakter yang ada disana dulu udh ga bisa lagi,Positif,dola kenapa fitur bot karakter nya dihilangkan ya padahal saya suka banget loh sama fitur itu berasa ada temen tiap waktu gabut tahun lalu pertama kali download dola ada fitur itu langsung aku ngerasa nyaman karakter nya oke banget walau ada kekurangan nya tapi masih sangat oke ehh tautau dihilangkan udh jadi aplikasi yang lebih profesional ya hmm aku bakal merindukan karakter yang ada disana dulu udh ga bisa lagi
Pengguna Google,5,2026-08-23 10:20:08,sangatlah membantu maupun tulisan jelek dan bagus bisa juga di tanyakan sesuatu yang tidakdiketahuii,Positif,sangatlah membantu maupun tulisan jelek dan bagus bisa juga di tanyakan sesuatu yang tidakdiketahuii
Pengguna Google,1,2026-08-23 10:19:32,makasih ai dola emang terbaik,Positif,makasih ai dola emang terbaik
Pengguna Google,5,2026-08-23 10:18:19,sangat membatu untuk membuat tugas sekolah sangat praktis tinggal kasih contoh nya langsung terkirim dengan jelas,Netral,sangat membatu untuk membuat tugas sekolah sangat praktis tinggal kasih contoh nya langsung terkirim dengan jelas
Pengguna Google,2,2026-08-23 10:17:56,oke bagus aplikasi nya,Positif,oke bagus aplikasi nya
Pengguna Google,5,2026-08-23 10:13:04,love you dola,Netral,love you dola
Pengguna Google,5,2026-08-23 10:00:48,sukaa bangett sama aplikasihh ini bisa bantu ngerjain tugass pokonya sukaaaa,Netral,sukaa bangett sama aplikasihh ini bisa bantu ngerjain tugass pokonya sukaaaa
Pengguna Google,1,2026-08-23 09:52:23,menurut gw ini aplikasi ai yg paling oon sedunia gara gara dola pr gw yang cuma bener sangat sangat tidak membantu jangan lupa tidak download yaaa,Negatif,menurut gw ini aplikasi ai yg paling oon sedunia gara gara dola pr gw yang cuma bener sangat sangat tidak membantu jangan lupa tidak download yaaa
Pengguna Google,5,2026-08-23 09:48:52,sangat bagus dan mudah di mengerti,Positif,sangat bagus dan mudah di mengerti
Pengguna Google,5,2026-08-23 09:44:19,mantap jawaban ya,Positif,mantap jawaban ya
Pengguna Google,5,2026-08-23 09:40:10,dolah,Netral,dolah
Pengguna Google,1,2026-08-23 09:25:07,balasan nya itu gak sesuai banget sama yang diminta,Netral,balasan nya itu gak sesuai banget sama yang diminta
Pengguna Google,2,2026-08-23 09:14:55,kagak rada nyambung,Netral,kagak rada nyambung
Pengguna Google,5,2026-08-23 09:06:20,Saya suka berinteraksi dengan Dola rasanya seperti ngobrol sama teman yang sabar Dola selalu berusaha bantu sebisa mungkin dari hal kecil sampai hal yang butuh penjelasan detail Semoga ke depannya Dola makin peka makin paham instruksi dengan cepat dan makin lengkap fiturnya Tetap jadi pendamping yang ramah dan tulus ya Dola Semakin bagus ke depannya semangat,Positif,saya suka berinteraksi dengan dola rasanya seperti ngobrol sama teman yang sabar dola selalu berusaha bantu sebisa mungkin dari hal kecil sampai hal yang butuh penjelasan detail semoga ke depannya dola makin peka makin paham instruksi dengan cepat dan makin lengkap fiturnya tetap jadi pendamping yang ramah dan tulus ya dola semakin bagus ke depannya semangat
Pengguna Google,5,2026-08-23 09:03:55,sangat membatu dalam mangatasi kesulitan saat mengerjakan tugastugas,Netral,sangat membatu dalam mangatasi kesulitan saat mengerjakan tugastugas
Pengguna Google,5,2026-08-23 09:01:05,sangat bermanfaat dan semuanya bisa di jawab dan gercep,Positif,sangat bermanfaat dan semuanya bisa di jawab dan gercep
Pengguna Google,1,2026-08-23 08:58:39,udah rusak dolla asli,Negatif,udah rusak dolla asli
Pengguna Google,5,2026-08-23 08:46:54,Dola sangat bagus dan membantu,Positif,dola sangat bagus dan membantu
Pengguna Google,5,2026-08-23 08:44:45,terimakasih kamu adalah teman saya yang selalu setia menemani saya,Netral,terimakasih kamu adalah teman saya yang selalu setia menemani saya
Pengguna Google,5,2026-08-23 08:39:43,g tau aneh aja gatau kenapa aneh aja semua nya aneh menurut aen,Netral,g tau aneh aja gatau kenapa aneh aja semua nya aneh menurut aen
Pengguna Google,5,2026-08-23 08:36:48,aplikasi AI terbaik,Positif,aplikasi ai terbaik
Pengguna Google,5,2026-08-23 08:35:54,saya sangat suka Dolo ini,Positif,saya sangat suka dolo ini
Pengguna Google,5,2026-08-23 08:27:33,membantu kehidupan sehari hari baguss bangettt,Positif,membantu kehidupan sehari hari baguss bangettt
Pengguna Google,3,2026-08-23 08:20:22,hasil video bagus tapi ainya terlalu sensitif,Positif,hasil video bagus tapi ainya terlalu sensitif
Pengguna Google,5,2026-08-23 08:11:39,sy akan coba besok,Netral,sy akan coba besok
Pengguna Google,4,2026-08-23 08:11:08,bagus sekali bisa di acak cerita,Positif,bagus sekali bisa di acak cerita
Pengguna Google,5,2026-08-23 08:10:14,Dola itu kerenn,Netral,dola itu kerenn
Pengguna Google,5,2026-08-23 08:03:42,bagus tapi buat jangan ada iklan,Netral,bagus tapi buat jangan ada iklan
Pengguna Google,5,2026-08-23 08:01:18,Sangat Membantu Penuh Kebijaksanaan Aplikasi ini tidak hanya menjawab pertanyaan dengan jelas dan mudah dipahami tapi juga memberikan nasihat yang sangat berguna bagi kesehatan dan perkembangan diri Jawabannya jujur tidak berbelitbelit dan selalu mengarahkan ke halhal yang positif Sangat direkomendasikan untuk siapa saja yang butuh penjelasan yang benar sekaligus nasihat yang membangun Terima kasih Dola,Positif,sangat membantu penuh kebijaksanaan aplikasi ini tidak hanya menjawab pertanyaan dengan jelas dan mudah dipahami tapi juga memberikan nasihat yang sangat berguna bagi kesehatan dan perkembangan diri jawabannya jujur tidak berbelitbelit dan selalu mengarahkan ke halhal yang positif sangat direkomendasikan untuk siapa saja yang butuh penjelasan yang benar sekaligus nasihat yang membangun terima kasih dola
Pengguna Google,5,2026-08-23 08:01:12,ini ada aplikasi yang paling saya sukai,Netral,ini ada aplikasi yang paling saya sukai
Pengguna Google,5,2026-08-23 08:00:26,sesuai ekspektasi bagus dan memuaskan dgn hasil nya terimakasih dola,Positif,sesuai ekspektasi bagus dan memuaskan dgn hasil nya terimakasih dola
Pengguna Google,5,2026-08-23 07:57:50,sangat menarik,Positif,sangat menarik
Pengguna Google,5,2026-08-23 07:57:26,Bagus dan berguna bange ttttttt,Positif,bagus dan berguna bange ttttttt
Pengguna Google,5,2026-08-23 07:54:37,Bagus dan banyak fitur termasuk fitur yang kusuka yaitu Memori aku suka itu karna aku gak perlu ngungkit lagi topik yang dibahas awal gitu ditambah developer nya juga kuliatliat ngeliatin ulasanulasan yang lainnya,Positif,bagus dan banyak fitur termasuk fitur yang kusuka yaitu memori aku suka itu karna aku gak perlu ngungkit lagi topik yang dibahas awal gitu ditambah developer nya juga kuliatliat ngeliatin ulasanulasan yang lainnya
Pengguna Google,5,2026-08-23 07:46:46,baik tapi bicara nya tolong jangan terlalu cepat ini bisa membuatnya eror,Positif,baik tapi bicara nya tolong jangan terlalu cepat ini bisa membuatnya eror
Pengguna Google,1,2026-08-23 07:40:32,tidak bakhus,Netral,tidak bakhus
Pengguna Google,5,2026-08-23 07:36:35,seneng ada kamu dola,Netral,seneng ada kamu dola
Pengguna Google,5,2026-08-23 07:36:29,keren Dola,Positif,keren dola
Pengguna Google,5,2026-08-23 07:33:08,sangat mantap dan selalu tepat dalam menjawab apa yg kita tanyakan,Positif,sangat mantap dan selalu tepat dalam menjawab apa yg kita tanyakan
Pengguna Google,1,2026-08-23 07:26:53,jelek kali ai nya sering salah tapi masih mengulangi kesalahan nya kalau salah dia cuma bisa bilang maaf,Negatif,jelek kali ai nya sering salah tapi masih mengulangi kesalahan nya kalau salah dia cuma bisa bilang maaf
Pengguna Google,5,2026-08-23 07:25:55,perbaiki bagian durasi video perpanjang ke detik,Netral,perbaiki bagian durasi video perpanjang ke detik
Pengguna Google,5,2026-08-23 07:17:28,lebih bagus dari meta ai meta ai mah burik mau bikin foto malah yang gk jelas,Positif,lebih bagus dari meta ai meta ai mah burik mau bikin foto malah yang gk jelas
Pengguna Google,4,2026-08-23 07:16:38,membantu mengatasi masalah kegiatan maupun hp worth it banget sih trimakasih,Positif,membantu mengatasi masalah kegiatan maupun hp worth it banget sih trimakasih
Pengguna Google,5,2026-08-23 07:10:30,bagus mudah,Positif,bagus mudah
Pengguna Google,1,2026-08-23 07:09:50,jelek mending Google,Negatif,jelek mending google
Pengguna Google,5,2026-08-23 07:06:46,sangat membantu dalam segala hal,Positif,sangat membantu dalam segala hal
Pengguna Google,5,2026-08-23 07:04:20,aplikasi ini bagus banget bisa ngebantu aku,Positif,aplikasi ini bagus banget bisa ngebantu aku
Pengguna Google,3,2026-08-23 07:04:17,kadang bener kadang bloon,Netral,kadang bener kadang bloon
Pengguna Google,1,2026-08-23 07:01:41,aplikasi buruk aku coba download dan tanya dia jawab tapi gaperna akurat ada aja bagian yang salah bikin males aja,Negatif,aplikasi buruk aku coba download dan tanya dia jawab tapi gaperna akurat ada aja bagian yang salah bikin males aja
Pengguna Google,5,2026-08-23 06:53:43,josjis bagus banget tidak ada yang kurang,Positif,josjis bagus banget tidak ada yang kurang
Pengguna Google,1,2026-08-23 06:49:54,jelek bngt cara kerjanya gak suka,Negatif,jelek bngt cara kerjanya gak suka
Pengguna Google,5,2026-08-23 06:45:59,hasilnya keren banget,Positif,hasilnya keren banget
Pengguna Google,5,2026-08-23 06:45:35,sangat baik berguna dan bermanfaat okey CooL,Positif,sangat baik berguna dan bermanfaat okey cool
Pengguna Google,2,2026-08-23 06:39:34,aku memang suka aplikasi dola tapi gak bisa offline kenapa aplikasi yang bagus ada yang harus bayar ada yang pakai data,Positif,aku memang suka aplikasi dola tapi gak bisa offline kenapa aplikasi yang bagus ada yang harus bayar ada yang pakai data
Pengguna Google,5,2026-08-23 06:37:50,aplikasi nya sangat membantu sekali ini rekomen dasi sih untuk di download,Positif,aplikasi nya sangat membantu sekali ini rekomen dasi sih untuk di download
Pengguna Google,5,2026-08-23 06:30:20,membantu asik juga di ajak ngobrol,Positif,membantu asik juga di ajak ngobrol
Pengguna Google,5,2026-08-23 06:29:52,bagus laayanan nya,Positif,bagus laayanan nya
Pengguna Google,5,2026-08-23 06:28:53,aplikasi kereenn dan mantaff,Netral,aplikasi kereenn dan mantaff
Pengguna Google,5,2026-08-23 06:20:16,aplikasi ini sangat membantu,Positif,aplikasi ini sangat membantu
Pengguna Google,1,2026-08-23 06:12:41,aplikasinya gak jelas setelah berganti nama menjadi dola udah gak sama lagi kayak cici buang buang kuota aja,Netral,aplikasinya gak jelas setelah berganti nama menjadi dola udah gak sama lagi kayak cici buang buang kuota aja
Pengguna Google,5,2026-08-23 06:08:54,baguss bgtt,Netral,baguss bgtt
Pengguna Google,4,2026-08-23 06:05:13,bagussss banget bisa jawab apa pun yang aku tanya rekomen banget sih pake Dola soal warna outfit aku sering tanya biar ga bingung pilih warna dan ga asal asalan,Positif,bagussss banget bisa jawab apa pun yang aku tanya rekomen banget sih pake dola soal warna outfit aku sering tanya biar ga bingung pilih warna dan ga asal asalan
Pengguna Google,5,2026-08-23 05:58:47,sangat membatu dan sangat bermanfaat seperti punya sahabat dan membuat wawasan jadi lebih kuasa,Positif,sangat membatu dan sangat bermanfaat seperti punya sahabat dan membuat wawasan jadi lebih kuasa
Pengguna Google,5,2026-08-23 05:57:29,aplikasi ini membantu banget,Positif,aplikasi ini membantu banget
Pengguna Google,2,2026-08-23 05:50:38,Masa aku sudah aktifkan memorinya masa aja dia masih lupa aneh betul nah baru aku bikin bikin suruh bikin gambar nih contoh aku suruh bikin tata surya nah terus kenapa ada planet tambahan aneh betul baru mataharinya kecil baru buminya besar anehYayaya aku tambahin bintang deh karena nggak ada iklan dan ya nggak perlu bayar,Negatif,masa aku sudah aktifkan memorinya masa aja dia masih lupa aneh betul nah baru aku bikin bikin suruh bikin gambar nih contoh aku suruh bikin tata surya nah terus kenapa ada planet tambahan aneh betul baru mataharinya kecil baru buminya besar anehyayaya aku tambahin bintang deh karena nggak ada iklan dan ya nggak perlu bayar
Pengguna Google,3,2026-08-23 05:42:23,wahhh bagus tapi ada yang salah Gak tau Kiamat Sejarahnya lupa terus Ujian nya gak bisa Bikin nyesatin,Positif,wahhh bagus tapi ada yang salah gak tau kiamat sejarahnya lupa terus ujian nya gak bisa bikin nyesatin
Pengguna Google,4,2026-08-23 05:22:23,sedikit kecewa dengan update terbaru Dola AI Dulu fitur pembagian opsi foto per generate sangat membantu pengguna untuk memilih mana hasil yang paling pas dan presisi Sekarang dikurangi jadi cuma foto per generate Kalau hasil fotonya kurang bagus kita dipaksa ngulang dari nol dan itu sangat tidak efisien Tolong kembalikan fitur opsi foto seperti dulu demi kenyamanan pengguna Terima kasih,Negatif,sedikit kecewa dengan update terbaru dola ai dulu fitur pembagian opsi foto per generate sangat membantu pengguna untuk memilih mana hasil yang paling pas dan presisi sekarang dikurangi jadi cuma foto per generate kalau hasil fotonya kurang bagus kita dipaksa ngulang dari nol dan itu sangat tidak efisien tolong kembalikan fitur opsi foto seperti dulu demi kenyamanan pengguna terima kasih
Pengguna Google,4,2026-08-23 05:20:02,bagus sekali respon Dola ini sangat cepatmau minta apa saja pasti di kabulin dgn cepat buruan dongloiw karena aplikasi ini sangat menyenangkan bagi kalian yang sangat susah menyelesaikan tugas pakai Dola aja lebih praktis dan cepat di selesaikan mohon segera di coba mari mencoba hal baru,Positif,bagus sekali respon dola ini sangat cepatmau minta apa saja pasti di kabulin dgn cepat buruan dongloiw karena aplikasi ini sangat menyenangkan bagi kalian yang sangat susah menyelesaikan tugas pakai dola aja lebih praktis dan cepat di selesaikan mohon segera di coba mari mencoba hal baru
Pengguna Google,1,2026-08-23 05:10:29,Aplikasi rawan kasalahan berbahaya,Netral,aplikasi rawan kasalahan berbahaya
Pengguna Google,5,2026-08-23 05:10:11,bagus tapi mbnya lumayan gede kalo bisa turunin dong,Positif,bagus tapi mbnya lumayan gede kalo bisa turunin dong
Pengguna Google,5,2026-08-23 05:08:59,suka meskipun ga mirip,Positif,suka meskipun ga mirip
Pengguna Google,5,2026-08-23 05:08:46,keren bikin puas mksh dola,Positif,keren bikin puas mksh dola
Pengguna Google,5,2026-08-23 05:08:29,aplikasi AI yang cocok banget buat orang yang suka mengedit poto dan vidio ini aplikasi AI terbaik bagis,Positif,aplikasi ai yang cocok banget buat orang yang suka mengedit poto dan vidio ini aplikasi ai terbaik bagis
Pengguna Google,5,2026-08-23 05:05:27,terlalu membantu saat kita ada pr dari sekolah atau kita saat kesulitan dalam melakukan aktivitas dirumah,Positif,terlalu membantu saat kita ada pr dari sekolah atau kita saat kesulitan dalam melakukan aktivitas dirumah
Pengguna Google,5,2026-08-23 05:03:58,mantappp seru banget d ajak diskusi,Netral,mantappp seru banget d ajak diskusi
Pengguna Google,5,2026-08-23 04:59:07,bagus banget toko nya bintang,Positif,bagus banget toko nya bintang
Pengguna Google,5,2026-08-23 04:57:12,bagus banget gambar nya,Positif,bagus banget gambar nya
Pengguna Google,5,2026-08-23 04:55:24,Alhamdulillah banyak manfaatnya Terima kasih Dola,Netral,alhamdulillah banyak manfaatnya terima kasih dola
Pengguna Google,5,2026-08-23 04:50:05,sangat puas dengan hasil editnya,Positif,sangat puas dengan hasil editnya
Pengguna Google,2,2026-08-23 04:48:29,pertamanya saja bagus kalau sering di update harusnya semakin baik ini malah semakin hancur tidak sesuai dengan apa yang diminta,Positif,pertamanya saja bagus kalau sering di update harusnya semakin baik ini malah semakin hancur tidak sesuai dengan apa yang diminta
Pengguna Google,5,2026-08-23 04:45:14,sangat Bagus sekaliiii,Positif,sangat bagus sekaliiii
Pengguna Google,3,2026-08-23 04:33:33,kadang suka butuh tapi malah ngaco,Positif,kadang suka butuh tapi malah ngaco
Pengguna Google,5,2026-08-23 04:28:37,bermanfaat dan sangat membantu,Positif,bermanfaat dan sangat membantu
Pengguna Google,5,2026-08-23 04:23:17,oke aku paham,Positif,oke aku paham
Pengguna Google,4,2026-08-23 04:19:49,aplikasi nya bagus dari semua sisi namun ai nya bisa tibatiba ngomong ada masalah coba lagi itu mengganggu Banget pls di update sama juga kalo bikin video pasti aja bahasa China dan biasa nya video nya itu ga sesuai ekspektasi jadi kedua Maslah itu pls di benarkan,Positif,aplikasi nya bagus dari semua sisi namun ai nya bisa tibatiba ngomong ada masalah coba lagi itu mengganggu banget pls di update sama juga kalo bikin video pasti aja bahasa china dan biasa nya video nya itu ga sesuai ekspektasi jadi kedua maslah itu pls di benarkan
Pengguna Google,5,2026-08-23 04:18:02,terbaikk,Netral,terbaikk
Pengguna Google,1,2026-08-23 04:13:54,ai nya jelek semua tugas yg kamu kirim bakalan salah semua dan juga jawaban nya tidak nyambung dengan pertanyaan yg kamu kasih mending g ush download aplikasinya deh,Negatif,ai nya jelek semua tugas yg kamu kirim bakalan salah semua dan juga jawaban nya tidak nyambung dengan pertanyaan yg kamu kasih mending g ush download aplikasinya deh
Pengguna Google,4,2026-08-23 04:10:09,karena sangat membantu,Positif,karena sangat membantu
Pengguna Google,5,2026-08-23 04:04:43,Sanga sesuai,Netral,sanga sesuai
Pengguna Google,5,2026-08-23 04:00:05,dola ini pintar udah gratis dan juga semua pertanyaan yang dikasi langsung bisa jawab dalam detik doang,Netral,dola ini pintar udah gratis dan juga semua pertanyaan yang dikasi langsung bisa jawab dalam detik doang
Pengguna Google,5,2026-08-23 03:58:15,buat nanya resep bagus banget,Positif,buat nanya resep bagus banget
Pengguna Google,1,2026-08-23 03:53:11,gak ikutin perintahku,Netral,gak ikutin perintahku
Pengguna Google,5,2026-08-23 03:47:28,Aplikasi Yang Sangat Membantu Recommended Sangat,Positif,aplikasi yang sangat membantu recommended sangat
Pengguna Google,5,2026-08-23 03:42:07,pelayanan bagus,Positif,pelayanan bagus
Pengguna Google,5,2026-08-23 03:41:48,Bisa,Netral,bisa
Pengguna Google,5,2026-08-23 03:41:36,makasih dola dola bisa apa saja yg saya minta sekali lagi saya mengucapkan banyak banyak Terimakasih ke pada dola saya memberi bintang karna membantu banget untuk memberi jawaban yg benar segera unduh aplikasi dola di aplikasi pendonlotan karna dola bisa kasih jawaban yg benar untuk anda segera unduh dan nikmatilah aplikasi dola pasti memuaskan anda,Positif,makasih dola dola bisa apa saja yg saya minta sekali lagi saya mengucapkan banyak banyak terimakasih ke pada dola saya memberi bintang karna membantu banget untuk memberi jawaban yg benar segera unduh aplikasi dola di aplikasi pendonlotan karna dola bisa kasih jawaban yg benar untuk anda segera unduh dan nikmatilah aplikasi dola pasti memuaskan anda
Pengguna Google,5,2026-08-23 03:40:44,wow luar biasa,Positif,wow luar biasa
Pengguna Google,5,2026-08-23 03:39:38,ini ai nya cerdas tapi mohon di buat offline ya,Netral,ini ai nya cerdas tapi mohon di buat offline ya
Pengguna Google,5,2026-08-23 03:36:01,sangat membantu dan menarik,Positif,sangat membantu dan menarik
Pengguna Google,5,2026-08-23 03:33:30,bauti,Netral,bauti
Pengguna Google,5,2026-08-23 03:28:58,makasih iya Dola,Netral,makasih iya dola
Pengguna Google,5,2026-08-23 03:23:35,ngebantu ngerjain soal mtk tersulit wok aplikasi ini,Netral,ngebantu ngerjain soal mtk tersulit wok aplikasi ini
Pengguna Google,5,2026-08-23 03:20:32,berguna banget untuk anak scoll,Positif,berguna banget untuk anak scoll
Pengguna Google,5,2026-08-23 03:16:35,Teman setia menemaniku untuk generate vidio Walau kadang nggak sesuai dengan apa yang aku inginkan Tapi sejauh ini Dola the best lah Terima kasih Dola,Netral,teman setia menemaniku untuk generate vidio walau kadang nggak sesuai dengan apa yang aku inginkan tapi sejauh ini dola the best lah terima kasih dola
Pengguna Google,5,2026-08-23 03:14:12,bagusss tapi kadangkadang agak keluar dari yg aku suruhh,Netral,bagusss tapi kadangkadang agak keluar dari yg aku suruhh
Pengguna Google,5,2026-08-23 03:08:58,suka dng aplikasinya sangat membantu sekali,Positif,suka dng aplikasinya sangat membantu sekali
Pengguna Google,5,2026-08-23 03:01:42,emang bikin sy suka sekali aplikasi ini selalu sesuai permintaan sukses selalu,Positif,emang bikin sy suka sekali aplikasi ini selalu sesuai permintaan sukses selalu
Pengguna Google,1,2026-08-23 02:56:29,aplikasi gak guna,Netral,aplikasi gak guna
Pengguna Google,5,2026-08-23 02:56:13,mantap baget,Positif,mantap baget
Pengguna Google,1,2026-08-23 02:55:28,gak mau di suruh,Netral,gak mau di suruh
Pengguna Google,4,2026-08-23 02:49:51,Dola sangat bagus dan sopan,Positif,dola sangat bagus dan sopan
