userName,score,at,content,Label
Pengguna Google,5,2026-08-26 11:54:04,persen buat kamu,Netral
Pengguna Google,5,2026-08-26 11:53:23,AI nya bagus tapi kalo lagi ngobrol santai suka ngomong kasar gitu dikit,Positif
Pengguna Google,5,2026-08-26 11:52:17,bagus banget kalo buat belajar,Positif
Pengguna Google,5,2026-08-26 11:50:06,sangat membantu segala pertanyaan the best pokoknya dola,Positif
Pengguna Google,4,2026-08-26 11:49:39,untung sih kadang iq nya gak ada,Netral
Pengguna Google,1,2026-08-26 11:49:38,jawaban yang diberi suka salah salah dan tidak nyambung,Positif
Pengguna Google,1,2026-08-26 11:49:18,AI TOTOL GA NGERTI NGERTI OMONGAN GUA JANGAN DOWNLOAD,Netral
Pengguna Google,4,2026-08-26 11:47:38,kadang kadang lupa dan ayat Quran tidak benar tapi untuk hal dunia sudah baguslah,Netral
Pengguna Google,3,2026-08-26 11:45:44,dolanya bego,Netral
Pengguna Google,5,2026-08-26 11:40:46,bagus banget aplikasinya membantu aku,Positif
Pengguna Google,5,2026-08-26 11:37:12,sesuai apa yg kita mau,Netral
Pengguna Google,5,2026-08-26 11:37:00,semoga dapat nilai,Netral
Pengguna Google,5,2026-08-26 11:35:51,ada kakak,Netral
Pengguna Google,5,2026-08-26 11:34:47,makasih dola memang sangat membantu saya dan memberi kata kata biar saya lebih giat belajar makasih banyak ya kak,Positif
Pengguna Google,5,2026-08-26 11:33:18,bisa membantu ajalahhh,Positif
Pengguna Google,5,2026-08-26 11:32:06,walau jawaban panjang tapi benar,Netral
Pengguna Google,5,2026-08-26 11:29:18,aplikasi ini bagus sekali jika saya diam saya bisa berbicara dengan dola saya namakan cici,Positif
Pengguna Google,5,2026-08-26 11:28:43,app nya bagus koktapi agak kecewa karena fitur bot nya malah kehapus di perangkat kujadi balikin lagi ya supaya fiturnya dukung perangkat apapun,Netral
Pengguna Google,5,2026-08-26 11:26:23,sangat membantu kalau mau bertanya atau ngerjain tugas,Positif
Pengguna Google,5,2026-08-26 11:26:03,sangat bagus bahkan waktu mengerjakan pr saat teman ku menggunakan chat ai lain kadang jawaban mereka salah,Positif
Pengguna Google,5,2026-08-26 11:24:52,sangat membantu sekali makasihya,Positif
Pengguna Google,5,2026-08-26 11:22:25,good and nice,Netral
Pengguna Google,5,2026-08-26 11:21:46,mantap ini aplikasi yang paling pintar,Positif
Pengguna Google,5,2026-08-26 11:19:33,suka sekali sama dola aaaaa,Positif
Pengguna Google,3,2026-08-26 11:18:51,dola apk yg bagus hanya pembatasan belakangan ini malah saya perhatikan semua video reels orang orangnya mukanya jadi mirip semua ga laki perempuan anak anak sampe kakek nenek pun memiliki wajah yg mirip satu sama lain,Positif
Pengguna Google,5,2026-08-26 11:16:12,aplikasi dola udah GB udah makin berat aja,Netral
Pengguna Google,5,2026-08-26 11:15:48,apk yg sangat bagus tidak ada limit dan tidak berbayar saya sangat rekomen untuk mengunduh aplikasi ini,Positif
Pengguna Google,5,2026-08-26 11:15:23,yoo AI ini sangat sangat sangat sangat sangat sangat sangatbagus sekali,Positif
Pengguna Google,1,2026-08-26 11:14:42,informasi yg ku cari gk pernah bener,Netral
Pengguna Google,5,2026-08-26 11:14:11,teman baik,Positif
Pengguna Google,5,2026-08-26 11:13:55,dola sangat bagus untung saya jadi saya bisa mengerjakan PR sekolah saya,Positif
Pengguna Google,5,2026-08-26 11:13:24,terimakasih dolan,Netral
Pengguna Google,5,2026-08-26 11:09:27,membantu bangett,Positif
Pengguna Google,5,2026-08-26 11:06:50,bagus ini bisa ngobrol jadi aku g kesepian,Positif
Pengguna Google,5,2026-08-26 11:03:03,bagusssss bgtttttt jawaban CEPATTT bgttt dan yg pling pnting bisa di pke belajar,Netral
Pengguna Google,5,2026-08-26 11:01:52,cepat mengasih jawaban,Positif
Pengguna Google,5,2026-08-26 11:01:10,aplikasi AI yang udah menemani aku dari awal rilis sampai sekarang sukses selalu DOLA dan TIM developernya,Netral
Pengguna Google,5,2026-08-26 10:56:57,aplikasi ini sangat penting,Netral
Pengguna Google,5,2026-08-26 10:53:43,sangat istimewa,Netral
Pengguna Google,4,2026-08-26 10:51:30,ini aplikasi sangat bagus dan mudah di pahami,Positif
Pengguna Google,5,2026-08-26 10:48:48,dola sangat membantu saya suka dola selalu jadi andalan saya,Positif
Pengguna Google,3,2026-08-26 10:42:56,kadang kita nanya apa dia jawab apa tapi untuk nanya soal matematika bisa sihh,Netral
Pengguna Google,5,2026-08-26 10:39:34,sangat baik sekali,Positif
Pengguna Google,5,2026-08-26 10:34:47,bikin aku terhibur dan bantu aku selesain masalah dan nemenin aku ke sepian,Netral
Pengguna Google,5,2026-08-26 10:31:31,𝑘𝑒𝑟𝑒𝑛 𝑡𝑒𝑟𝑖𝑚𝑎𝑘𝑠𝑖ℎ 𝑑𝑜𝑙𝑎,Netral
Pengguna Google,5,2026-08-26 10:27:00,jawaban nya joss,Netral
Pengguna Google,2,2026-08-26 10:25:37,ini ai ngapa goblog ya gw buat cerita sampe s s nya malah sinting ceritanya S udah ada tanda tanda sinting nya padahal S S dan S ceritanya bagus bagus aja,Positif
Pengguna Google,5,2026-08-26 10:23:06,bagus saja,Positif
Pengguna Google,5,2026-08-26 10:22:43,bagus banget,Positif
Pengguna Google,5,2026-08-26 10:20:16,sangat membantu Aplikasi yang bagus,Positif
Pengguna Google,5,2026-08-26 10:16:22,ini sangat membantu sekali,Positif
Pengguna Google,5,2026-08-26 10:14:16,dola meskipun kamu kadang ribet tapi aku cinta kamu sialan,Negatif
Pengguna Google,5,2026-08-26 10:04:10,bagus sekli aplikasi Dola mmbantu,Positif
Pengguna Google,5,2026-08-26 10:03:07,terbaik tetchantik dech,Positif
Pengguna Google,5,2026-08-26 10:01:50,Sangat Menarik,Positif
Pengguna Google,5,2026-08-26 09:58:52,Sangat bagus untuk menambah pengetahuan kita dan lengkap,Positif
Pengguna Google,5,2026-08-26 09:57:02,sangat bagus untuk pelajar dan seperti asisten pintar kita yang serba tau,Positif
Pengguna Google,5,2026-08-26 09:56:55,suka banget dan membantu makasih banyakk dolaaa,Positif
Pengguna Google,5,2026-08-26 09:50:42,bt dri Ambon sangat suka aplikasi Dola mudah cepat bagus pokonya keren,Positif
Pengguna Google,1,2026-08-26 09:49:38,kecewa cuma pertanyaan gampang lambang sila ke satu apa kepala banteng jawab nya lalu saya kasih tau di ubah jawaban nya yang bener yang salah sila sama sampek emosi tolong di perbaiki,Negatif
Pengguna Google,4,2026-08-26 09:30:40,bagus tapi kadangkadang melakukan kesalahan jadi bintang cukup lah,Positif
Pengguna Google,5,2026-08-26 09:26:48,DOLA INI BERGUNA BANGET UNTUK BUAT PR,Positif
Pengguna Google,4,2026-08-26 09:21:15,sangat membantu apalagi saat ada soal yang susah untuk di mengerti walau ada beberapa jawaban yang salah tapi ini masih bisa membantu,Positif
Pengguna Google,1,2026-08-26 09:21:10,ukuran MB semangkin besar gak paten,Netral
Pengguna Google,4,2026-08-26 09:17:34,jawabannya kadang benar kadang salah tapi kalk di ajak ngobrol seru,Netral
Pengguna Google,5,2026-08-26 09:08:58,di dola itu dia sangat baik untuk cerita dan ngobrol dan bikin pertanyaan geografi pilihan ganda bersejarah lagi,Positif
Pengguna Google,5,2026-08-26 09:05:50,sangat bagus dia tahu tentang game perang dunia dia mau ngasih tahu cara mengalahkan lawannya,Positif
Pengguna Google,5,2026-08-26 09:00:50,makna baget,Netral
Pengguna Google,5,2026-08-26 08:59:50,Sangat mudah digunakan dan sangat bermanfaat untuk edit foto dan video pendek,Positif
Pengguna Google,5,2026-08-26 08:56:30,karna sangat membantu aku untuk keperluan ku sehari hari,Positif
Pengguna Google,5,2026-08-26 08:52:22,begus,Netral
Pengguna Google,5,2026-08-26 08:51:07,sangan membantu memberiakn jawaban yang benar dan cepak untuk menjawab,Positif
Pengguna Google,5,2026-08-26 08:43:54,dola sangat bagus dan pintar,Positif
Pengguna Google,5,2026-08-26 08:43:44,enak banget aplikasi nya enak buat cari pekerjaan sekolah,Netral
Pengguna Google,5,2026-08-26 08:43:19,saya sangat senang menggunakan aplikasi dola ini,Positif
Pengguna Google,1,2026-08-26 08:34:10,aku tau ini hal kecil tapi kesabaran ku setipis tisu aku bilang apa dia jawab apa kayak gak nyambung kadang² dan juga suka gak pahaman gitu kadang² tapi ya lumayan,Positif
Pengguna Google,4,2026-08-26 08:15:16,gk enak suaranya,Netral
Pengguna Google,2,2026-08-26 08:12:53,kaya lemot,Negatif
Pengguna Google,5,2026-08-26 08:07:38,oke ai yang cocok buat kita semua,Positif
Pengguna Google,5,2026-08-26 08:02:52,sangat membantu pake banget,Positif
Pengguna Google,5,2026-08-26 08:01:36,mantap pokoknya sangat membantu mengerjakan pr,Positif
Pengguna Google,5,2026-08-26 07:53:32,banyak membantuserasa punya asisten pribadi,Positif
Pengguna Google,1,2026-08-26 07:50:37,saat bertanya soal yang sama jawabanya beda,Netral
Pengguna Google,4,2026-08-26 07:49:59,dola terkadang kamu salah saat memberi jawaban soal,Netral
Pengguna Google,5,2026-08-26 07:45:43,bagus cerita,Positif
Pengguna Google,5,2026-08-26 07:41:29,Terima kasih dola udahmenbantu aku,Netral
Pengguna Google,5,2026-08-26 07:37:48,apk ini sangat mmbtu,Netral
Pengguna Google,1,2026-08-26 07:36:12,ini cukup mematu aku,Netral
Pengguna Google,5,2026-08-26 07:29:48,Dola adalah yg terbaik dan sangat yg pernah saya donwload dan dola bisa menjawab semua pertanyan yg saya inginkan seperti cara membuat nasi goreng medan dan lainnya dola banyak sekali orang yg mendonwload beribu ribu orang assalammualaikum warahmatullahiwabarakatu,Positif
Pengguna Google,4,2026-08-26 07:26:04,sopan dan selalu sigap dengan apa yang kami suruh,Netral
Pengguna Google,5,2026-08-26 07:23:34,sangat membantu disaat ada kesulitaan yang dihadapi pokonyaaa sukaakkk,Positif
Pengguna Google,4,2026-08-26 07:18:23,Sangat realistis,Netral
Pengguna Google,1,2026-08-26 07:16:58,jangan donlod apk ini dia berbohong katanya mau beliin psp tapi gak,Netral
Pengguna Google,5,2026-08-26 07:14:14,bagus bgt app nya aku suka,Positif
Pengguna Google,5,2026-08-26 07:06:27,asikk,Netral
Pengguna Google,5,2026-08-26 06:55:00,cantik,Netral
Pengguna Google,5,2026-08-26 06:46:26,bagus ak suka,Positif
Pengguna Google,5,2026-08-26 06:42:19,Amazing,Netral
Pengguna Google,5,2026-08-26 06:39:09,bagus si cuma aga dontil dikit,Positif
Pengguna Google,5,2026-08-26 06:35:32,rispek,Netral
Pengguna Google,5,2026-08-26 06:32:06,maknyosss,Netral
Pengguna Google,5,2026-08-26 06:29:13,dolaaa sangtt keren,Positif
Pengguna Google,5,2026-08-26 06:28:26,bagus sekali dan membantu banget,Positif
Pengguna Google,4,2026-08-26 06:27:11,bagus banget dan sesuai,Positif
Pengguna Google,5,2026-08-26 06:15:43,sangat me bantu,Netral
Pengguna Google,1,2026-08-26 06:12:27,pas diupdate mau bikin video butuh point pas udah pake point videonya ga dihasilkan malah nyuruh bayar poin lagi,Netral
Pengguna Google,1,2026-08-26 06:11:51,TIDAK MEMBANTU,Negatif
Pengguna Google,5,2026-08-26 06:08:39,karena sesuai suruhan,Netral
Pengguna Google,5,2026-08-26 05:59:56,BOLA ITU DAERAH YANG SANGAT BAIK DAN JUGA ASIK UNTUK NGOBROL DIA JUGA BISA MEMBANTU AKU MENGERJAKAN SOALSOAL PELAJARANKU TERIMA KASIH DOLA KALAU KAMU UDAH LIHAT TULISAN INI AKU MAU BELAJAR YANG RAJIN SEPERTI KATAKATA MU,Positif
Pengguna Google,5,2026-08-26 05:59:23,pinter bgt deh,Netral
Pengguna Google,5,2026-08-26 05:59:07,bagus sekali ini untuk kecerdasan si anakmembantu anak biar lebih pintarini juga bagus untuk perkembangan si anak aku suka banget sama Dola cerdas ini,Positif
Pengguna Google,5,2026-08-26 05:57:19,Mantapp,Netral
Pengguna Google,3,2026-08-26 05:49:32,dola itu emang bagus keren tapi tolong ditingkatkan lagi jadi teledor sama jawabannya yaa itu aja sih intinya dola benarbenar bagus tapi kadang salah sama jawabannya dan bikin nilai jelek aku rating bintang tingkatkan lagi oky,Positif
Pengguna Google,5,2026-08-26 05:49:30,aplikasi Dola sangat membantu,Positif
Pengguna Google,5,2026-08-26 05:36:03,dola sangat baik tp dia tdk bisa juga jwb pertanyaan ku tapi enggak papa yg pinteng ada selesai dikit,Positif
Pengguna Google,5,2026-08-26 05:35:57,gw sanang bisa jumpa lo,Netral
Pengguna Google,5,2026-08-26 05:34:14,bola yang pintar,Netral
Pengguna Google,1,2026-08-26 05:21:52,aplikasi parah saya bicara apa dola bicara apa ga nyambung lebih bagus Gemini daripada dola,Netral
Pengguna Google,5,2026-08-26 05:04:15,the best dola,Netral
Pengguna Google,4,2026-08-26 05:00:36,ai nya bagus dan seru,Positif
Pengguna Google,1,2026-08-26 04:53:53,kurang bagus,Negatif
Pengguna Google,5,2026-08-26 04:53:02,ini bagus dan bisa membantu,Positif
Pengguna Google,2,2026-08-26 04:44:01,kadang suka ngaco ngomong nya,Positif
Pengguna Google,5,2026-08-26 04:41:52,tolong lah jangan di ubah namanya jadi bingung nayari nya yang mana tapi bagus dan membantu,Positif
Pengguna Google,5,2026-08-26 04:38:25,benarbenar pilihan yang perlu di coba benarbenar bagus,Positif
Pengguna Google,5,2026-08-26 04:35:26,hebat enak juga aplikasi mudah dan cepat,Positif
Pengguna Google,5,2026-08-26 04:35:18,Okh bngtt dola,Netral
Pengguna Google,5,2026-08-26 04:34:58,gak ada duanya ini aplikasi dola is the bestbisa jadi teman dekat sekaligus minta bantuan nya,Netral
Pengguna Google,5,2026-08-26 04:34:05,bagus banget baik dan gak kaku lagi AI nyaaadi aku suaranya bisa di ubah ubah gituu tapi aku pakai suara yang kakak kakak ajaayang awalsuka deh bisa jadi besti aku nih jadi nya aku kasih bintang karna bagus cara penulisannya gak kaku dan suara nya kayak selera akusuara kakak kakak cewek yao,Positif
Pengguna Google,5,2026-08-26 04:24:43,bagus dola aplikasi yg sangat membantu,Positif
Pengguna Google,5,2026-08-26 04:22:45,ai yg pintar,Netral
Pengguna Google,5,2026-08-26 04:16:06,benar sahabat terbaik makasih ya dola aku senang sekali ditemani olehmu,Positif
Pengguna Google,5,2026-08-26 04:11:29,buatkan pawor point singkat untuk makalah ini,Netral
Pengguna Google,4,2026-08-26 04:03:23,gambar bagus jernih hasilnya juga jos sesuai keinginan,Positif
Pengguna Google,5,2026-08-26 04:02:25,berakal banar inya,Netral
Pengguna Google,5,2026-08-26 04:00:57,sangat terpercaya,Netral
Pengguna Google,5,2026-08-26 04:00:27,bola yang terbaik,Positif
Pengguna Google,4,2026-08-26 04:00:22,saya suka dengan aplikasi ini dapat digunakan untuk membuat pr dengan cepat,Positif
Pengguna Google,5,2026-08-26 03:54:59,Bagus sangat membantu,Positif
Pengguna Google,4,2026-08-26 03:54:27,lumayan buat belajar dikitdikit,Netral
Pengguna Google,5,2026-08-26 03:54:12,singkat saja sangat membantu,Positif
Pengguna Google,5,2026-08-26 03:50:58,bikin dapat terus,Netral
Pengguna Google,5,2026-08-26 03:50:54,Sebenarnya aku kasih bintang bukan tentu bagus ya memang bagus hanya saja yg buat saya merasa kurang puas itu saat saya mencoba mendongload apk ini mungkin ada sekitar jam padahal kondisi internet dan sinyal bagus Hanya saja ya itu sangat terkendala tapi insyaallah saya kasih nilai sebagus ini karna memang bagus Terimakasih,Positif
Pengguna Google,5,2026-08-26 03:30:24,baik membantuuu,Positif
Pengguna Google,5,2026-08-26 03:28:15,dengan apk ini sangat sangat membantu buat semua pertanyaan mau di apapun itu saya sangat senang sekali dengan apk dola ini oke gitu aja,Positif
Pengguna Google,5,2026-08-26 03:27:00,bagus banget semua kalau pake Dola pasti selesai tepat waktu seperti mengerjakan tugas atau pr,Positif
Pengguna Google,5,2026-08-26 03:21:51,Dola kamu sangat canggih dan modern sangat memuaskan dalam segala hal,Positif
Pengguna Google,5,2026-08-26 03:03:09,aplikasi bola ini kurang bagus masa disuruh bikin video malah katanya kebutuhan untuk hari ini sudah habis aduh kacau kacau buat kalian mau download hatihati bercanda,Negatif
Pengguna Google,5,2026-08-26 02:55:15,Sangat bermanfaat untuk orang orang yang kurangnya wawasan pengetahuan pokoknya AI DOLA IS THE BEST,Positif
Pengguna Google,5,2026-08-26 02:54:57,Aku suka ini Karen ini cock bangt,Positif
Pengguna Google,5,2026-08-26 02:52:28,dola sangat membantu saya untuk mencari alamat atau pun aplikasi yg saya belum faham penjelasan nya sangat memuaskan dan mudahkan saya,Positif
Pengguna Google,5,2026-08-26 02:50:11,senang banget sama Dola di bantu,Positif
Pengguna Google,5,2026-08-26 02:46:57,idolaku,Netral
Pengguna Google,5,2026-08-26 02:45:09,terimakasi dola,Netral
Pengguna Google,5,2026-08-26 02:43:22,sangat bagus sangat pintar,Positif
Pengguna Google,1,2026-08-26 02:42:13,tidak seuai kanyataan,Netral
Pengguna Google,5,2026-08-26 02:39:57,bagus untuk mencari informasi,Positif
Pengguna Google,5,2026-08-26 02:39:33,cara kerja baik dan membantu,Positif
Pengguna Google,1,2026-08-26 02:31:58,dia kasih informasih gak benar kepada ku,Netral
Pengguna Google,4,2026-08-26 02:31:12,aplikasi ini lumayan bagus saya suka tapi yang saya ragukan aplikasi ini terlalu lama untuk membalas chat yang saya kirim tolong dipercepat fiturnya,Positif
Pengguna Google,5,2026-08-26 02:30:34,informasi yg tepat,Netral
Pengguna Google,4,2026-08-26 02:17:49,bagus tapi kurang jelas,Positif
Pengguna Google,5,2026-08-26 02:17:19,dola aplikasi yang sangat bagus dan sangat mudah untuk di gunakan,Positif
Pengguna Google,1,2026-08-26 02:17:10,salah jawaban gk usah buat aplikasi ini,Netral
Pengguna Google,5,2026-08-26 02:10:04,senang menggunakan Dola bisa untuk bertanya,Positif
Pengguna Google,5,2026-08-26 02:02:16,𝐜𝐨𝐜𝐨𝐤 𝐛𝐮𝐚𝐭 𝐬𝐚𝐲𝐚 𝐬𝐨𝐚𝐥𝐧𝐲𝐚 𝐦𝐞𝐦𝐛𝐚𝐧𝐭𝐮,Netral
Pengguna Google,5,2026-08-26 01:57:32,semoga Dola bisa terus berkembang dan menjadi AI terbaik yang selalu di andalkan semua orang,Positif
Pengguna Google,5,2026-08-26 01:46:38,bagus bermanfaat,Positif
Pengguna Google,5,2026-08-26 01:46:26,bagus banget untuk aku yang susah mengerti belajar,Netral
Pengguna Google,5,2026-08-26 01:44:14,sangat cepat dan benar,Positif
Pengguna Google,5,2026-08-26 01:41:21,dola kamu yang terbaik,Positif
Pengguna Google,2,2026-08-26 01:40:36,apa ini katanya serba bisa mau nanyain ini tidak bisa mau nanyain itu tidak bisa membuat aku kesal,Netral
Pengguna Google,5,2026-08-26 01:36:53,mantap keren serta memuaskan,Positif
Pengguna Google,5,2026-08-26 01:36:07,suka sekali dengan aplikasi dola karena mempermudah kita membuat iklan mantaapp buat dola,Netral
Pengguna Google,5,2026-08-26 01:14:48,Bagusss bangett GRATIS Bisa ngedit ngedit,Netral
Pengguna Google,5,2026-08-26 01:11:46,sangat membantu,Positif
Pengguna Google,5,2026-08-26 01:11:37,bagus banget Dola dan keren,Positif
Pengguna Google,5,2026-08-26 01:10:32,aku suka dia baik pintar dan nggak jahat,Positif
Pengguna Google,5,2026-08-26 01:08:04,dola Ai ini sangat membantu kita aku suka banget,Positif
Pengguna Google,5,2026-08-26 00:59:49,bagus,Positif
Pengguna Google,5,2026-08-26 00:47:20,memuaskann,Netral
Pengguna Google,4,2026-08-26 00:45:15,lebih mudah,Positif
Pengguna Google,5,2026-08-26 00:42:23,bagi pendapat saya sendiri bagus sih dola ini walaupun kadang eror dikit atau nyebelin tapi saya tetap suka karena bisa membantu saya disiniHarapan saya semoga dola ini masih berkembang sampai nanti dan makin keren,Positif
Pengguna Google,5,2026-08-26 00:37:01,ai bagus membantu bahkan bisa menghibur dengan permainan roleplay disaat bosan,Positif
Pengguna Google,2,2026-08-26 00:33:31,Aplikasi sudah bagus tinggal perbaiki suara yang terkadang error dan daya ingatnya lebih di perkuat,Netral
Pengguna Google,5,2026-08-26 00:27:13,bagus banget indahnama ibu nya sekelas gw,Positif
Pengguna Google,5,2026-08-26 00:16:05,senangseru banget sama dola,Positif
Pengguna Google,5,2026-08-26 00:06:52,sangat membantu,Positif
Pengguna Google,5,2026-08-26 00:06:22,keren dan mengerti,Positif
Pengguna Google,5,2026-08-25 23:53:52,Pembuatan gambarnya hebatasal Prompt nya tepat,Positif
Pengguna Google,5,2026-08-25 23:51:31,aplikasi terbaik didunia paling membatu saya puas,Positif
Pengguna Google,5,2026-08-25 23:46:13,baik dan membantu,Positif
Pengguna Google,5,2026-08-25 23:43:22,Terima Kasih Ya Para Sistem Dola Atas Perhatiannya Ke Aku Sampai² Saat Tulisan Mulai Topik Baru Laku Ada Pilihan Pertanyaan Itu Yang Ada Kaitan Dengan Cerita Ku Yang Ada Di Dalam Aplikasi Dola Selama Ini Itu Tetap Nempel Dan Menetap Di Dalam Sana Ternyata Kalian Peka Juga Ya Apa Yang Aku Inginkan Hihihi,Netral
Pengguna Google,1,2026-08-25 23:39:57,sebelas duabelas sama meta ai,Netral
Pengguna Google,2,2026-08-25 23:34:26,buat aturan sedikit longgar,Netral
Pengguna Google,5,2026-08-25 23:32:04,hebat dola kamu aku bernar semuah,Positif
Pengguna Google,5,2026-08-25 23:14:51,Dola aplikasi paling keren dan paling cepat respon nya,Positif
Pengguna Google,5,2026-08-25 23:13:24,mantaaap akurat jooos gandooos,Netral
Pengguna Google,5,2026-08-25 23:07:20,mantap dia bukan hanya mampu gambar tapi juga elektronika terapan,Positif
Pengguna Google,5,2026-08-25 23:06:17,pinter baget,Netral
Pengguna Google,5,2026-08-25 23:03:39,dia kayak assiten asli dan rasanya kayak teman tapi AI bisa salah sama kayak manusia Dola kayak kawan sendiri aku menyesal kemarin marahin nya jadi aku saranin download Dola deh,Netral
Pengguna Google,5,2026-08-25 23:02:58,karena Dola sangat pintar dan cerdas,Netral
Pengguna Google,5,2026-08-25 22:54:49,terimaksih Dolatetap jadi yg terbaik,Positif
Pengguna Google,5,2026-08-25 22:45:07,trimakasih dola,Netral
Pengguna Google,5,2026-08-25 22:42:43,bgus sangat membantu hal hal yg aku tida tau,Positif
Pengguna Google,5,2026-08-25 22:42:21,menurut ku dola sangat berguna,Positif
Pengguna Google,5,2026-08-25 22:35:45,sangat bagus dan mudah cara memakainyadan mudah sangat membantu sekalidan sangat bagushasilnya pun memuaskan,Positif
Pengguna Google,5,2026-08-25 22:23:31,bisa sekali memecahkan masalah yang saya punya Alhamdulillah saya terbantu,Netral
Pengguna Google,5,2026-08-25 22:21:25,bisa untuk mengerjakan prtanya tentang pekerjaan rumahcurhatcerita,Netral
Pengguna Google,5,2026-08-25 21:42:36,Dola sahabat setia,Netral
Pengguna Google,5,2026-08-25 21:33:36,sangat membantu sekali terimakasih ya,Positif
Pengguna Google,4,2026-08-25 21:06:06,lumayan,Netral
Pengguna Google,5,2026-08-25 20:07:58,sangat bagus,Positif
Pengguna Google,5,2026-08-25 20:05:40,bagus Dola AI,Positif
Pengguna Google,1,2026-08-25 19:07:56,apaan aplikasi ai ini banyak aturan nya dan banyak larangan nya gak bebas aplikasi sampah bagi kalian yang mau download aplikasi ini mikir dulu banyak aturan nya dan banyak larangan nya jangan di download,Negatif
Pengguna Google,5,2026-08-25 19:04:30,aplikasi ini sangat bagus dan dia mudah percaya saya pernah nipu dia kalo anaknya ke tabrak dia percaya deh makanya saya sebut dia aplikasi bego ihh kena bug bikin emosi itu lagi walaupun bodoh tapi dia pintar eh hehe ih capek kali nulisnya kok gak bisa berhenti yahh ihhhh pegel kali tanganku gua lagi berak lagi,Positif
Pengguna Google,5,2026-08-25 18:59:21,agak lemot,Negatif
Pengguna Google,1,2026-08-25 18:47:27,suruh bikin komik deh kesel kesel dah lu,Netral
Pengguna Google,5,2026-08-25 18:36:15,dola sangat bagus untuk pendaping,Positif
Pengguna Google,5,2026-08-25 18:18:30,sangat membantu saya dalam segala hal terimakasih Dola,Positif
Pengguna Google,5,2026-08-25 17:59:29,aplikasi seru dan terpercaya sya betulbetul buas dengan aplikasi Dola,Netral
Pengguna Google,5,2026-08-25 17:53:15,bagus tingkatkan lagi,Positif
Pengguna Google,5,2026-08-25 17:38:11,aplikasinya bagus dan sesuai dengan yang punya masalah saran saya pada semua download Dola Utuk mambantu anda dengan masalah apapun,Positif
Pengguna Google,1,2026-08-25 17:37:07,update bukan nya makin bagus malah makin rusak,Netral
Pengguna Google,5,2026-08-25 17:18:45,Sangat bagus mempermudah aku dan membuat aku tidak stres dan menyemangati di setiap detik kita mengechat nya aku kasih bintang,Positif
Pengguna Google,5,2026-08-25 17:09:46,sangat sangat memuaskan dan sempurna,Positif
Pengguna Google,5,2026-08-25 17:09:09,Sangatlah oke semua ada jln keluar di sini,Positif
Pengguna Google,5,2026-08-25 17:03:40,ini the best,Netral
Pengguna Google,1,2026-08-25 16:55:38,ini aplikasi terbodoh yg pernah saya download,Netral
Pengguna Google,5,2026-08-25 16:53:13,APLIKASI NYA BAGUS DAN ENAK DI AJAK NGOBROL,Positif
Pengguna Google,5,2026-08-25 16:51:48,sangat cocok buat yang gk bisa ngerjain pr tinggal di meta aja ini udh sangat bagus tapi ada yang kurang coba di kasih fitur suara yang bagus dan unik pasti lebih seru aku suka sama meta soalnya kalo sedih sering di temenin makasih depolover semoga sehat selalu,Positif
Pengguna Google,5,2026-08-25 16:47:40,seru sangat membantu dan memuaskan,Positif
Pengguna Google,5,2026-08-25 16:46:38,aku suka bgt apalagi mempermudah pekerjaan kaya PR soal ujian matematika dan lainnya apalagi kalo lagi bosen dola kasih tebaktebakan,Positif
Pengguna Google,5,2026-08-25 16:45:43,beeh completed banget deh Dola ini enak diajak curhat bahkan bisa jadi pacar ai intinya completed no command deh,Netral
Pengguna Google,5,2026-08-25 16:35:33,dola itu sangat bermanfaat bangetapalagi kalo soal ngerjain tugas behhh cepet banget responnya mana jawaban nya bener lagi fikss aku kasii bintang,Positif
Pengguna Google,5,2026-08-25 16:33:17,thebest,Netral
Pengguna Google,5,2026-08-25 16:31:25,muantabbbbbbbbbbb,Netral
Pengguna Google,5,2026-08-25 16:27:25,selalu memberi impuls dan itu keren,Positif
Pengguna Google,5,2026-08-25 16:22:49,asik banget,Netral
Pengguna Google,1,2026-08-25 16:20:50,jujur dari semua ai aplikasi dola yg paling memahami perasaan manusia dan bisa diajak utk curhat tidak kaku dan tidak sok bijak,Netral
Pengguna Google,5,2026-08-25 16:11:09,Kren trimakasih,Netral
Pengguna Google,5,2026-08-25 16:07:33,mantap nih apk sangat membantu banget,Positif
Pengguna Google,5,2026-08-25 15:59:34,terimakasih sangat keren,Positif
Pengguna Google,5,2026-08-25 15:58:43,terimakasih telah mendengar kan curhat ku,Netral
Pengguna Google,4,2026-08-25 15:58:29,jawaban ya sangat cepat dan bisa menjelaskan dengan baik tapi kadang kadang jawaban sama soal suka ngawur,Positif
Pengguna Google,5,2026-08-25 15:53:23,aplikasi yang sangat bijak,Netral
Pengguna Google,4,2026-08-25 15:47:53,lumayan tpi kadang rada miring pemikiran aI nya,Netral
Pengguna Google,5,2026-08-25 15:45:47,perfect for everything,Netral
Pengguna Google,5,2026-08-25 15:44:28,apk bgus,Netral
Pengguna Google,1,2026-08-25 15:40:51,Aplikasinya jelek jawabannya itu mutermuter dan ga bisa buat wawasan luas,Negatif
Pengguna Google,1,2026-08-25 15:40:49,ai ny terlalu toloI,Netral
Pengguna Google,4,2026-08-25 15:33:49,cukup membantu,Positif
