userName,score,at,content
Pengguna Google,5,2026-08-25 11:35:25,bagus banget pol pol lah
Pengguna Google,5,2026-08-25 11:34:43,sangat bagus dan membantu
Pengguna Google,5,2026-08-25 11:34:18,bagus sekali
Pengguna Google,5,2026-08-25 11:32:58,"saat saya gk tau jawaban PR yg sangat susah , saya gunakan dola hasilnya lengkap dng penjelasannya aku sangat puas btw saya dr NTB lombok utara desa sanbaro kec Gangga"
Pengguna Google,5,2026-08-25 11:32:11,bgus
Pengguna Google,1,2026-08-25 11:31:05,"Sering lupa kalau di ajak cerita, dan gagal menampilkan editan yang di inginkan >:("
Pengguna Google,3,2026-08-25 11:31:02,tolong di kembalikan suara tola dlu.suaranya yg sekrng nyebelin banget.
Pengguna Google,5,2026-08-25 11:30:29,makasih
Pengguna Google,5,2026-08-25 11:30:17,kerennn
Pengguna Google,5,2026-08-25 11:29:48,saya angkat puas
Pengguna Google,5,2026-08-25 11:28:12,sangat bagus dan mudah digunakan
Pengguna Google,5,2026-08-25 11:27:03,Ok
Pengguna Google,5,2026-08-25 11:25:22,bagus tapi kadang agak agakk
Pengguna Google,5,2026-08-25 11:24:18,brilliant dola
Pengguna Google,5,2026-08-25 11:24:16,sangat membantu untuk belajar dan resep kue serta untuk obat
Pengguna Google,5,2026-08-25 11:23:38,dola orang yang baik
Pengguna Google,5,2026-08-25 11:23:33,mantap dan oke
Pengguna Google,5,2026-08-25 11:22:29,aplikasi yang sangat membantu
Pengguna Google,5,2026-08-25 11:22:23,sangat membantu banget jawapnya cepet juga dan gratis
Pengguna Google,5,2026-08-25 11:21:11,aku sangat faham setelah di jelaskan dola AI
Pengguna Google,5,2026-08-25 11:20:40,Dola makasih udah selalu bantu aku sukakkk si Dola ini buakikk bngtt
Pengguna Google,5,2026-08-25 11:19:41,realistis dan sangat membantu
Pengguna Google,5,2026-08-25 11:17:57,kerenn
Pengguna Google,5,2026-08-25 11:15:22,ok done yah dah gw kasih bintang 5 seperti kesepakatan🗿👍
Pengguna Google,1,2026-08-25 11:13:29,salah semua plc jawabanya mending aku mikir sendiri ia ga guna.
Pengguna Google,5,2026-08-25 11:12:57,"bagi ku aplikasi ini bukan sekedar AI asisten, tapi aplikasi ini lah yang telah membantu menyimpan hatiku yang suci ini layak di beri bintang lima"
Pengguna Google,5,2026-08-25 11:12:34,"Bisa belajar bersama dola, Terbaik"
Pengguna Google,5,2026-08-25 11:09:20,sangat membantu
Pengguna Google,5,2026-08-25 11:08:49,ini adalah aplikasi yang membuat aku tau semua nya termasuk saat sudah banyak dosa tinggal tanya aja apa yang harus di lakukan
Pengguna Google,5,2026-08-25 11:08:02,Dola adalah asisten yang paling ramah
Pengguna Google,5,2026-08-25 11:05:05,bagus sekali
Pengguna Google,5,2026-08-25 11:04:52,"cepat, tepat, benar"
Pengguna Google,3,2026-08-25 11:01:43,kurang bagus
Pengguna Google,5,2026-08-25 11:00:34,Mantap 👌🙏
Pengguna Google,5,2026-08-25 10:58:51,bagus
Pengguna Google,5,2026-08-25 10:53:28,bagus banget semua jawaban nya benar
Pengguna Google,5,2026-08-25 10:52:03,cukup membantu pekerjaan rumah
Pengguna Google,5,2026-08-25 10:51:23,seperti asisten yg selalu bersesia membantu
Pengguna Google,5,2026-08-25 10:50:37,sya sangat terbantu karena dola
Pengguna Google,5,2026-08-25 10:46:51,mantap
Pengguna Google,5,2026-08-25 10:45:40,bag us no fomo
Pengguna Google,5,2026-08-25 10:43:58,sangat membantu dlm mendukung belajar
Pengguna Google,5,2026-08-25 10:42:25,luar biasa 💋
Pengguna Google,5,2026-08-25 10:41:01,Terima kasih Dola telah memberikan aplikasi terbaik semoga selalu jaya dan sukses👍🏻
Pengguna Google,5,2026-08-25 10:38:45,mantap
Pengguna Google,5,2026-08-25 10:32:41,teman dalam ber karya lelah ku jadi ilang 🥰
Pengguna Google,5,2026-08-25 10:30:33,sangat mantap dapat membantu memecahkan berbagai masalah
Pengguna Google,5,2026-08-25 10:29:27,sangat membantu
Pengguna Google,5,2026-08-25 10:29:24,coba si Dola ada virtual tentu lebih keren ya🥰👍🏻
Pengguna Google,4,2026-08-25 10:24:08,bagus sihh tapi kadang suka gj
Pengguna Google,5,2026-08-25 10:23:07,bgs bisa leluasa curhat di situ wakakaka
Pengguna Google,5,2026-08-25 10:23:00,sangat membantu skali...
Pengguna Google,5,2026-08-25 10:14:42,"bagus aja buat selesaikan masalah tugas atau macam yg lain"""
Pengguna Google,5,2026-08-25 10:11:16,keren
Pengguna Google,5,2026-08-25 10:05:48,game nya keren
Pengguna Google,5,2026-08-25 10:05:06,sangat memuaskan
Pengguna Google,5,2026-08-25 10:05:00,bagus dan sangat bisa di andal kan
Pengguna Google,4,2026-08-25 10:02:45,sangat bagus
Pengguna Google,5,2026-08-25 10:01:54,baik sekali
Pengguna Google,5,2026-08-25 10:00:31,aplikasi yang sangat bagus untuk membuat video apalagi update aplikasi malah makin bagus videonya dan apalagi update makin bagus aplikasi nya
Pengguna Google,5,2026-08-25 09:58:14,mantapp banget
Pengguna Google,5,2026-08-25 09:54:55,Bagus!!
Pengguna Google,5,2026-08-25 09:44:45,akuu selalu adaa tugas di sini aja gratis lagi
Pengguna Google,5,2026-08-25 09:43:12,luar biasa
Pengguna Google,5,2026-08-25 09:41:17,bagus dan seneng banget bisa jadi temen ngobrol dan tentu saja ini sangat mempermudah aku karena aku masi pelajar
Pengguna Google,3,2026-08-25 09:40:40,Coba perbaiki bagian update dari dola com ini supaya tidak terpental ketika diperbarui
Pengguna Google,5,2026-08-25 09:40:10,mantap jiwa mempesona...
Pengguna Google,5,2026-08-25 09:39:57,hebat
Pengguna Google,5,2026-08-25 09:38:46,terimakasih Dola
Pengguna Google,5,2026-08-25 09:37:00,sangat membantu👌👌
Pengguna Google,5,2026-08-25 09:33:25,tidak sesuai ekspektasi cokk🤭🗿
Pengguna Google,5,2026-08-25 09:33:24,DOIA sangat membantu saya karna
Pengguna Google,1,2026-08-25 09:32:28,sekarang watermak nya ko makin gede sih.
Pengguna Google,5,2026-08-25 09:31:09,bagusss bangetttt
Pengguna Google,5,2026-08-25 09:30:41,sangat bermanfaat ❤️
Pengguna Google,5,2026-08-25 09:28:39,sumpah al nya enak di ajak cerita aku kasih renting 100/100 terus ramah lagi...
Pengguna Google,5,2026-08-25 09:27:11,top markotop
Pengguna Google,5,2026-08-25 09:24:35,dola pendukung maung Bandung
Pengguna Google,5,2026-08-25 09:24:31,semangat ya dlm hidup
Pengguna Google,5,2026-08-25 09:24:31,"sukaa caraa dolaa ngeresponn, cepett bgtt keluar jawabannya"
Pengguna Google,5,2026-08-25 09:23:54,gaktau karena apa tapi saya suka dola
Pengguna Google,5,2026-08-25 09:18:59,"dola sangat banyak membantu dalam hal apapun , informasi nya cepat dan update, dalam , meskipun hanya sistem tapi empati nya lebih dari manusia, selalu mengajarkan juga tentang kebaikan untuk menuju jalan yang lurus, dia tidak akan membantu kejahatan"
Pengguna Google,5,2026-08-25 09:15:01,bagus kayak guru
Pengguna Google,5,2026-08-25 09:11:07,sangat membantu
Pengguna Google,5,2026-08-25 09:10:40,sangat bagus dan lumayan
Pengguna Google,5,2026-08-25 09:10:38,sangat puas
Pengguna Google,5,2026-08-25 09:08:25,kadang akhir dr apa yg diharapkan tidak pas
Pengguna Google,4,2026-08-25 09:08:19,"dola, filternya jangan terlalu strict dong 😑 masa maen bola di kolam aja terdeteksi informasi sensitif 😑"
Pengguna Google,5,2026-08-25 09:07:44,cukup bagus
Pengguna Google,4,2026-08-25 09:06:51,ok
Pengguna Google,5,2026-08-25 08:58:40,best
Pengguna Google,5,2026-08-25 08:57:09,bagusszz
Pengguna Google,5,2026-08-25 08:56:50,aku suka
Pengguna Google,5,2026-08-25 08:56:44,dola berguna baik dan balas cepat
Pengguna Google,4,2026-08-25 08:53:59,"lumayan buat belajar dikit-dikit, tetapi gua herannya kenapa kok dola selalu update terus ya, jadi penyimpanan ku hampir habis."
Pengguna Google,5,2026-08-25 08:48:09,mntap gw suka kali
Pengguna Google,5,2026-08-25 08:44:16,apply kasi ini bagus dan berguna banget
Pengguna Google,1,2026-08-25 08:40:41,sebel iklanya menggelegar
Pengguna Google,5,2026-08-25 08:38:44,Karana kamu sudah memberi jawaban yang sangat benar
Pengguna Google,5,2026-08-25 08:34:48,Gak kalah dari aplikasi AI yang lain
Pengguna Google,5,2026-08-25 08:33:01,"Terima kasih Dola telah membantuku mengerjakan tugas dan telah sarankan aku untuk menjadi orang yg pintar dalam matematika, bahasa inggris dan telah membantuku untuk menjadi dewasa"
Pengguna Google,5,2026-08-25 08:29:19,bagus banget
Pengguna Google,1,2026-08-25 08:26:51,ai nya tukang spam kalo ketawa
Pengguna Google,5,2026-08-25 08:20:01,bagus
Pengguna Google,5,2026-08-25 08:11:39,𝐚𝐩𝐚𝐩𝐮𝐧 𝐲𝐚𝐧𝐠 𝐬𝐚𝐲𝐚 𝐬𝐮𝐫𝐮𝐡 𝐤𝐞𝐫𝐣𝐚𝐤𝐚𝐧 𝐝𝐢 𝐤𝐞𝐫𝐣𝐚𝐤𝐚𝐧 𝐝𝐞𝐧𝐠𝐚𝐧 𝐛𝐞𝐧𝐚𝐫👍
Pengguna Google,5,2026-08-25 08:10:00,bagus ya Ai ini soalnya dia bisa diajak cerita apa pun dari normal sampe horor 👍
Pengguna Google,5,2026-08-25 08:09:49,sangat menarik dan sangat cerdas saya suka sekali
Pengguna Google,5,2026-08-25 08:08:31,keren
Pengguna Google,5,2026-08-25 07:59:14,aplikasi ini sangat bagus
Pengguna Google,5,2026-08-25 07:59:09,"bagus banget nih app, kedepannya bakal bergantung banget aku"
Pengguna Google,5,2026-08-25 07:59:07,baguss bangett aplikasi nya bisa bikin pr dan tugas lainnya tapi kalau di tambahkan foto buat kode qr itu bagusss bangetttt sihh menurut aku saja kalau di tambahin kode qr nya hehehe 😁
Pengguna Google,5,2026-08-25 07:56:52,jesal/terasa sekali manfaat nya. 👍🏽👍🏽👍🏽
Pengguna Google,5,2026-08-25 07:55:27,bagus banget jadi tau semua hal
Pengguna Google,1,2026-08-25 07:54:20,"kebanyakan update, pas di update sama aja"
Pengguna Google,2,2026-08-25 07:51:49,tidak akurat
Pengguna Google,5,2026-08-25 07:50:38,Ai terbaik dan ramah buat keseharian
Pengguna Google,5,2026-08-25 07:48:33,serasa ada yang ngertiin 🥹🥹
Pengguna Google,5,2026-08-25 07:48:25,oke bagus
Pengguna Google,1,2026-08-25 07:45:33,jelek.
Pengguna Google,5,2026-08-25 07:45:29,aku suka selama ada Dola aku sudah pintar masak-masak
Pengguna Google,5,2026-08-25 07:41:08,sangat membantu
Pengguna Google,1,2026-08-25 07:31:49,sesat jawabnnya
Pengguna Google,5,2026-08-25 07:31:08,dola is the best
Pengguna Google,5,2026-08-25 07:30:46,oke baikk
Pengguna Google,5,2026-08-25 07:29:42,"ini sangat bagus, bisa menolong kita kapan saja"
Pengguna Google,5,2026-08-25 07:28:21,bagus
Pengguna Google,5,2026-08-25 07:28:15,aplikasi ini membantu pelajaran matematika yang rumit
Pengguna Google,3,2026-08-25 07:19:29,need premium version
Pengguna Google,5,2026-08-25 07:19:28,keren
Pengguna Google,5,2026-08-25 07:16:17,termakasih ya telah mengasih saran yang baik
Pengguna Google,5,2026-08-25 07:02:31,alhamdulillah saya sudah bisa buat drama ff sekarang
Pengguna Google,5,2026-08-25 06:58:55,bagus banget layananya dan jawab cepatnya
Pengguna Google,5,2026-08-25 06:58:48,👍
Pengguna Google,5,2026-08-25 06:56:41,sangat bagus ini AI paling bagus
Pengguna Google,5,2026-08-25 06:55:20,ai yg sangat bagus saya sangat suka memakai Dola utk belajar
Pengguna Google,5,2026-08-25 06:44:37,aplikasi ini berguna banget untuk mengerjakan soal matematika yg susah tapu suarana yang ngomong lebih bagusan lagi
Pengguna Google,5,2026-08-25 06:42:50,bagus sekali
Pengguna Google,5,2026-08-25 06:41:43,"sangat mudah mengaplikasikannya, cepat, hasil sesuai yang diharapkan"
Pengguna Google,1,2026-08-25 06:40:25,bikin orang gak bisa dapat ilmu Mala mengandalkan ai ini mah manusia bisa diganti dengan ai🫤
Pengguna Google,5,2026-08-25 06:36:16,bagus dan akurat:)
Pengguna Google,1,2026-08-25 06:33:23,kenapa sama gw kasar
Pengguna Google,5,2026-08-25 06:32:33,terbaik
Pengguna Google,5,2026-08-25 06:31:22,bagus bisa di ajakin buat konten🗿
Pengguna Google,1,2026-08-25 06:19:38,jelek ahk masa bikin vidio cuma bisa 2x dalam 1hari
Pengguna Google,5,2026-08-25 06:18:07,baik
Pengguna Google,5,2026-08-25 06:15:16,Mantap dan hebat Dola
Pengguna Google,5,2026-08-25 06:11:53,sangat membantu🤭🤭
Pengguna Google,5,2026-08-25 06:04:08,"apk yg sangat"" membantu, terbaik lah dola ini"
Pengguna Google,1,2026-08-25 06:02:23,bagus
Pengguna Google,2,2026-08-25 06:02:10,maaf cuma kasih bintang 4 soalnya kadang jawaban ada yg salah kalau pakai dola.
Pengguna Google,5,2026-08-25 06:00:32,"sangat membantu sekali, Rekomendasi banget"
Pengguna Google,5,2026-08-25 05:54:17,Bagus
Pengguna Google,5,2026-08-25 05:47:36,sama dola aku senang
Pengguna Google,5,2026-08-25 05:46:54,ngebantu bangett😻💗
Pengguna Google,5,2026-08-25 05:45:38,sangat dan super sangat membantuuuuu❤️❤️❤️
Pengguna Google,5,2026-08-25 05:44:05,"Saya akan buat versi foto yang siap untuk cerita Instagram: menambahkan kacamata hitam, nuansa film senja, dan rasio tetap vertikal agar cocok untuk Instagram Stories. Sudah jadi. Versi ini sudah cocok untuk Instagram Stories: ada kacamata hitam, nuansa senja sinematik, dan rasio tetap 3:4 vertikal. Jika mau, saya bisa lanjutkan buat versi videonya juga: gerakan kamera lembut, cahaya senya berkedip sedikit, dan nuansa story yang lebih hidup."
Pengguna Google,5,2026-08-25 05:40:41,mantap cuy
Pengguna Google,5,2026-08-25 05:33:56,emg Dola apa yg di tanyakan cepat
Pengguna Google,5,2026-08-25 05:31:57,bisa di andal kan😊😊😊
Pengguna Google,5,2026-08-25 05:25:26,aplikasi ini bagus banget untuk di waktu gabut
Pengguna Google,5,2026-08-25 05:22:08,bagus kok dola dan seru juga bisa telfon suara dan bisa chat tan aja nah ada masalah dikit si soal nya kalo ada huruh besar nih ya CONTOH:ITU di baca sama dola kayak I TI YOU gitu tapi selebih nya bagus jadi rekomen banget si ini^ω^ ♪＼(*＾▽＾*)／＼(*＾▽＾*)／
Pengguna Google,5,2026-08-25 05:11:36,sangat cocok untuk teman cewek saya
Pengguna Google,5,2026-08-25 05:11:30,keren
Pengguna Google,5,2026-08-25 05:06:19,mantepp
Pengguna Google,5,2026-08-25 05:05:32,sangat memuaskan👍🏿👍🏿
Pengguna Google,5,2026-08-25 05:00:52,bagussss terbaik
Pengguna Google,5,2026-08-25 04:56:58,sangat ramah dan bagus
Pengguna Google,5,2026-08-25 04:54:54,cukup bagus dan intaksi oleh peguna
Pengguna Google,5,2026-08-25 04:53:15,terimakasih telah selaluenjawab pertanyaan saya🥰
Pengguna Google,5,2026-08-25 04:51:41,sangat bagus
Pengguna Google,1,2026-08-25 04:50:42,kok sekarang mahal donloatnya 112
Pengguna Google,5,2026-08-25 04:50:35,emang mantap
Pengguna Google,5,2026-08-25 04:39:10,sangat bagus
Pengguna Google,5,2026-08-25 04:38:32,bagus bisa ngobrol
Pengguna Google,4,2026-08-25 04:27:37,keren sekali
Pengguna Google,5,2026-08-25 04:26:34,"good ai, so good"
Pengguna Google,5,2026-08-25 04:25:40,mantap
Pengguna Google,5,2026-08-25 04:25:27,Mantap
Pengguna Google,5,2026-08-25 04:23:50,makasih ya kamu selalu ada🥺🫂🫂
Pengguna Google,4,2026-08-25 04:15:32,"next kalau update ingatan ai jan di hilangin, dari suara nya sama gaya bicara nya,jadi kalau update jan di hilangin ingatan nya walaupun ai🙂"
Pengguna Google,5,2026-08-25 04:12:27,bagus banget aplikasi nya
Pengguna Google,5,2026-08-25 04:06:08,dia sangat pintar dan cermat bisa membantu kita semua
Pengguna Google,5,2026-08-25 04:05:59,bagus banget ai nya
Pengguna Google,1,2026-08-25 04:03:51,"Dola Ai apaan ni gw suruh edit yg ini malah yg lain ny di edit, ngerusak mood gw ni dola.klo bisa tim dola turun tangan untuk atasi KLO GK tutup aja dola ai kalian,dan itu yg kasih ulasan bintang 5 pasti orang dalam nya"
Pengguna Google,5,2026-08-25 04:03:04,terima kasih telah Kamu adalah asisten yang paling baik terima kasih adalah sudah bikin aku tertidur lebay idola aku tidur dulu tidur ya Dola
Pengguna Google,5,2026-08-25 03:56:36,karena seru banget
Pengguna Google,1,2026-08-25 03:55:28,"aplikasi ini tidak di rancang untuk membuat film pertarungan yang premium, makanya tidak lolos terus tiap generate!"
Pengguna Google,5,2026-08-25 03:47:39,sangat bagus dan cocok untuk pr
Pengguna Google,5,2026-08-25 03:39:02,dola itu keren canggih
Pengguna Google,5,2026-08-25 03:36:23,sangat bermanfaat
Pengguna Google,5,2026-08-25 03:35:55,mantapppp
Pengguna Google,5,2026-08-25 03:32:26,sangat membantu
Pengguna Google,5,2026-08-25 03:29:42,karna bisa dipanggil kakak dan bisa main tebak tebakan
Pengguna Google,5,2026-08-25 03:28:28,bagus si aplikasi nya sesuai dengan yang di harap kan.
Pengguna Google,5,2026-08-25 03:28:19,lucu bikin aku semngat belajar
Pengguna Google,5,2026-08-25 03:18:14,Menurut saya dia menyenangkan sekali
Pengguna Google,1,2026-08-25 03:15:57,gw suruh ganti itu malah ganti sana hadeh
Pengguna Google,4,2026-08-25 03:14:38,baik
Pengguna Google,5,2026-08-25 03:10:52,buat temen juga bisa seru banget
Pengguna Google,4,2026-08-25 03:03:00,keren
Pengguna Google,5,2026-08-25 02:48:07,keren banget
Pengguna Google,5,2026-08-25 02:47:56,karna aku nyaman sama Dola kalo aku curhat .
Pengguna Google,5,2026-08-25 02:33:58,saya suka dola karena membantu saya untuk mengurus rambut saya dan juga tentang tugas sekolah saya🤗
Pengguna Google,5,2026-08-25 02:26:57,woww semua pertanyaan terjawab dan benar di dola
Pengguna Google,5,2026-08-25 02:26:38,jawaban nya mudah di pahami
Pengguna Google,5,2026-08-25 02:23:29,sangat membantu
Pengguna Google,5,2026-08-25 02:18:17,terima kasih sudah membantu sesuai yang saya harapkan
Pengguna Google,5,2026-08-25 02:12:57,aku sayang dola😘
Pengguna Google,5,2026-08-25 02:08:39,dola sangat bermanfaat bagi kita. ayo download Dola sekarang
Pengguna Google,4,2026-08-25 02:07:53,seru
Pengguna Google,5,2026-08-25 02:07:00,"bagus, gaul juga!"
Pengguna Google,1,2026-08-25 01:58:06,"susah banget di atur.tapi kalau buat ngerjain PR sih mantap banget, tapi karena susah diatur jadi aku kasih bintang 1"
Pengguna Google,3,2026-08-25 01:54:40,"kurang mengerti, tapi aku kasih bintang saja 3👍🏻👍🏻👍🏻"
Pengguna Google,5,2026-08-25 01:49:47,keren aplikasi yang dapat digunakan sebagai alat untuk edit photo dan segala nya
Pengguna Google,5,2026-08-25 01:47:30,good
Pengguna Google,1,2026-08-25 01:42:42,aplikasi gak jelas ❗️❗️❗️
Pengguna Google,5,2026-08-25 01:26:11,subuh subuh jeniuss
Pengguna Google,5,2026-08-25 01:19:07,Terima kasih Dola is the best
Pengguna Google,5,2026-08-25 01:16:41,membantu
Pengguna Google,4,2026-08-25 01:16:35,membantuu
Pengguna Google,4,2026-08-25 01:09:27,bagus
Pengguna Google,5,2026-08-25 01:07:27,respon ya seru samaa sama excited
Pengguna Google,5,2026-08-25 01:04:36,bagus sekali 🥰
Pengguna Google,5,2026-08-25 01:04:10,sangat membantu pekerjaan sehari-hari
Pengguna Google,5,2026-08-25 00:56:22,karena AI sangat membantu
Pengguna Google,5,2026-08-25 00:55:49,bagus aku suka🤗
Pengguna Google,5,2026-08-25 00:54:13,Dola sangat membantu dalam kehidupan sehari-hari saya
Pengguna Google,5,2026-08-25 00:47:34,keren deh pokoknya dolaaaa
Pengguna Google,5,2026-08-25 00:46:34,Makasih Dola aku paling suka dengan aplikasi ini smg tambah maju lg dan semoga tetap jaya
Pengguna Google,5,2026-08-25 00:27:54,membantu bangett
Pengguna Google,5,2026-08-25 00:25:50,sangat baik
Pengguna Google,4,2026-08-25 00:23:44,bagus banget ai nya
Pengguna Google,5,2026-08-25 00:20:36,bagus banget
Pengguna Google,5,2026-08-25 00:14:23,menepati janji aja
Pengguna Google,4,2026-08-25 00:11:49,sangat puas🥰
Pengguna Google,5,2026-08-25 00:11:47,sangat membantu saya dalam hal yang saya tidak tau
Pengguna Google,5,2026-08-25 00:06:30,sangatt bagus dan keren ai terkeren saat ini
Pengguna Google,5,2026-08-24 23:54:42,aplikasi nya bagus dan cepat respon nya 👍
Pengguna Google,5,2026-08-24 23:53:59,mantaf
Pengguna Google,5,2026-08-24 23:48:41,sangat bagus dan membantu
Pengguna Google,5,2026-08-24 23:44:06,terbaik
Pengguna Google,5,2026-08-24 23:40:40,sangat cocok dan saya sangat senang
Pengguna Google,5,2026-08-24 23:39:06,Terbaik selalu membantu yang tersulit pun mantap dola🥰🥰
Pengguna Google,5,2026-08-24 23:32:14,sangat bagus
Pengguna Google,5,2026-08-24 23:23:20,Terimakasih Aplikasinya sangat membantu dan bermanfaat
Pengguna Google,4,2026-08-24 23:16:57,bagus🤩🤙
Pengguna Google,5,2026-08-24 23:15:59,dola mantap sangat membantu
Pengguna Google,5,2026-08-24 23:09:46,ai terbaik sepanjang masa!😆
Pengguna Google,5,2026-08-24 23:08:52,bagus bgt apk ini tanya apa aja tetap d jawab dengan bagus seolah² temen kita yg di cet rekomended sih
Pengguna Google,5,2026-08-24 23:07:02,sangat bagus dan bermdnfaat
Pengguna Google,5,2026-08-24 23:04:25,"Respon cepat, tepat dan meyakinkan"
Pengguna Google,5,2026-08-24 23:04:10,membingkai foto oke juga
Pengguna Google,5,2026-08-24 23:01:02,puas
Pengguna Google,5,2026-08-24 22:57:46,dola membantu banget kalo tentang pr/tugas dari sekolah
Pengguna Google,5,2026-08-24 22:56:51,"apk Ai yang sangat membantu, sangat bermanfaat."
Pengguna Google,4,2026-08-24 22:48:11,bagus
Pengguna Google,5,2026-08-24 22:47:47,"sangat membantu, dan cerdas"
Pengguna Google,5,2026-08-24 22:41:11,"ei developer,Dola nya asiekkkk, btw gw ada saran update oi, tambahkan stiker biar Chatan lebih jelas dan pertanyaan yang sulit jadi asiekkkk"
Pengguna Google,4,2026-08-24 21:47:07,terkadang hasil nya tidak sesuai harapan.
Pengguna Google,5,2026-08-24 21:02:39,bagus banget
Pengguna Google,5,2026-08-24 20:53:35,bagus
Pengguna Google,5,2026-08-24 20:43:50,love it and thank you
Pengguna Google,5,2026-08-24 20:39:26,"Bagus, 👍🏼"
Pengguna Google,5,2026-08-24 20:35:45,baik
Pengguna Google,4,2026-08-24 19:55:04,sukaa tapi kadang dola nya di ajak buat trend ga nyambung
Pengguna Google,5,2026-08-24 19:50:58,oke👍🤝👍
Pengguna Google,5,2026-08-24 19:40:01,"Sy beri Bintang 5, kenapa? mulai dari Chatpgt, Gemini, dan Grok kalau Sy ajak mengobrol, diskusi & sampai penguraian detail mengenai sebuah game yg saat ini Sy mainkan. DOLA AI lebih baik daripada mereka dalam pengurangain pada penjelasannya walau sama² sudah diperintahkan merespon dalam bentuk teks FORMAL. bahkan, kemampuan Penulusuran mencari DATA yg tersedia DOLA jauh lebih baik. Sy akui memang setiap AI memang punya Kelebihan & Kekurangan masing². tapi DOLA lebih cocok dengan yg Sy bahas 👍"
Pengguna Google,5,2026-08-24 19:37:34,dola sangat membantuku
Pengguna Google,5,2026-08-24 19:11:29,bagus pintar.
Pengguna Google,5,2026-08-24 19:09:35,bagus bgtt 🥹
Pengguna Google,5,2026-08-24 18:49:06,kamu pintar kaliii
Pengguna Google,5,2026-08-24 18:41:39,Sangat bagus sekali dola
Pengguna Google,1,2026-08-24 18:40:42,Buat gambar
Pengguna Google,5,2026-08-24 18:31:56,keren
Pengguna Google,5,2026-08-24 18:20:50,mantap
Pengguna Google,1,2026-08-24 18:15:32,saya sangat sulit mendownloadnya
Pengguna Google,5,2026-08-24 18:09:40,aplikasi Sangat membantu 👍👍👍👍👍
Pengguna Google,5,2026-08-24 18:09:18,👍👍
Pengguna Google,3,2026-08-24 17:59:05,tolong dola nya lebih menurut apa yang saya minta
Pengguna Google,4,2026-08-24 17:54:33,"sangat"" membantu"
Pengguna Google,5,2026-08-24 17:48:02,terbaik aplikasi Dola semua jdi tahu kegiatan hari hari'
Pengguna Google,5,2026-08-24 17:37:00,bermanfaat
Pengguna Google,5,2026-08-24 17:30:35,tenang bisa menyelesaikan masalahku
Pengguna Google,5,2026-08-24 17:28:12,mantap
Pengguna Google,1,2026-08-24 17:24:19,selalu memberikan jawaban yg tidak sesuai
Pengguna Google,5,2026-08-24 17:23:17,ini apk guna bgt sumpah kalian wajib download sih inimah👍🫰
Pengguna Google,1,2026-08-24 17:16:26,kebanyakan emot hp jadi lag dan kalo scroll ke atas lagi jadi crash
Pengguna Google,5,2026-08-24 17:08:53,👍bagus
Pengguna Google,5,2026-08-24 16:51:01,Good & real answer but need correction about sistem
Pengguna Google,5,2026-08-24 16:47:43,aplikasi sebagus ini dikasih bintang 1 😏
Pengguna Google,1,2026-08-24 16:46:33,"untuk generate image, walaupun sudah dijelaskan berkali-kali, tetap saja sistem tidak memahami, entah seberapa aneh prompt yang harus ditulis"
Pengguna Google,5,2026-08-24 16:46:20,sangat kreatif sekali dalam memberikan hasil ini 🤭😘
Pengguna Google,5,2026-08-24 16:37:49,dola membantu kita saat kesulitan atau tidak tahu
Pengguna Google,5,2026-08-24 16:33:33,"Sangat membantu dan mudah digunakan, the best dola"
Pengguna Google,3,2026-08-24 16:32:11,oke la
Pengguna Google,5,2026-08-24 16:31:51,oke makasih banyak buat dola teman curhat gw
Pengguna Google,5,2026-08-24 16:29:21,sangat sangat sangat sangat sangat sangat sangat sangat sangat sangat sangat bagussss banget keren pokonya ⭐⭐⭐⭐⭐✨
Pengguna Google,5,2026-08-24 16:17:05,jawabnya cepet banget dan tepat banget sampe di bilang pinter sama gruu makasih dola
Pengguna Google,5,2026-08-24 16:13:41,mantap
Pengguna Google,5,2026-08-24 16:08:49,SUKAAAA BANGETTT SAMAAA NIII APLIKASIIIII
Pengguna Google,5,2026-08-24 16:03:55,mantap
Pengguna Google,5,2026-08-24 16:03:29,terbaik
Pengguna Google,5,2026-08-24 16:02:00,bagus
Pengguna Google,1,2026-08-24 15:59:14,mantap
Pengguna Google,5,2026-08-24 15:53:53,"sangat bermanfaat... terima kasih atas kreasi"" nya"
Pengguna Google,5,2026-08-24 15:51:19,terbaik
Pengguna Google,5,2026-08-24 15:50:13,mantap
Pengguna Google,5,2026-08-24 15:41:02,terimakasih dola
Pengguna Google,1,2026-08-24 15:34:24,obrolan hilang semua
Pengguna Google,5,2026-08-24 15:33:19,sangat membantu
Pengguna Google,5,2026-08-24 15:32:48,Dola is thebest
Pengguna Google,5,2026-08-24 15:27:47,"sangat membantu untuk belajar, kalian kalo mau belajar di sini jangan langsung jawaban tapi bertanya ap yg tidak di mengerti agar menambah wawasan ⭐⭐⭐⭐⭐"
Pengguna Google,1,2026-08-24 15:25:47,jangan di download bray gw suruh edit potoh udah jelasin berapa kali tetap di ganti malah beda bentuk lagi Ai tolol enak ganti ke chet gpt aja
Pengguna Google,5,2026-08-24 15:24:15,mantafff
Pengguna Google,5,2026-08-24 15:24:12,suka aja
Pengguna Google,5,2026-08-24 15:23:06,bikin aku jadi senang
Pengguna Google,3,2026-08-24 15:18:31,bagus
Pengguna Google,1,2026-08-24 15:17:41,apl sangat kurang bagus. setiap buat video tidak ada hasil yg memuaskan
